Brain,ROI,Green,Red,Green_Red_Ratio,Reporter,Driver,Marker,Condition,InjuryType
Stat7_M_PiezoModerate_48h_02_20x.tif.frames,AL_right,0.8228194117546082,0.3374134004116058,2.4386091683106312,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_02_20x.tif.frames,CX,0.999990940093994,0.36135134100914,2.767364685298623,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_02_20x.tif.frames,MB_left,0.9994391798973083,0.2855637073516845,3.499881652210286,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_02_20x.tif.frames,MB_right,0.9194991588592528,0.3612616658210754,2.5452441979123788,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_02_20x.tif.frames,PI,0.8228012323379517,0.3372834920883178,2.43949452504631,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_02_20x.tif.frames,SEG,0.9999434947967528,0.3374538719654083,2.9632005375219252,unknown,unknown,unknown,unknown,unknown
2026_03_06nsybxtimer_F_4_100x_AL.tif.frames,AL_left,0.7861863970756531,0.9995063543319702,0.7865746862621082,unknown,unknown,unknown,unknown,unknown
2026_03_06nsybxtimer_F_4_100x_AL.tif.frames,AL_right,0.6001563668251038,0.9998148679733276,0.6002674955631029,unknown,unknown,unknown,unknown,unknown
2026_03_06nsybxtimer_F_4_100x_AL.tif.frames,CX,0.8002614378929138,0.9960505962371826,0.8034345252300347,unknown,unknown,unknown,unknown,unknown
2026_03_06nsybxtimer_F_4_100x_AL.tif.frames,MB_left,0.586692214012146,0.9918744564056396,0.5914984605392547,unknown,unknown,unknown,unknown,unknown
2026_03_06nsybxtimer_F_4_100x_AL.tif.frames,MB_right,0.7913179397583008,0.997837245464325,0.7930330756395806,unknown,unknown,unknown,unknown,unknown
2026_03_06nsybxtimer_F_4_100x_AL.tif.frames,PI,0.6000586748123169,0.4566294550895691,1.314104178177936,unknown,unknown,unknown,unknown,unknown
2026_03_06nsybxtimer_F_4_100x_AL.tif.frames,SEG,0.4003445506095886,0.6469371914863586,0.6188306312855262,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_03_20x.tif.frames,AL_left,0.8570120930671692,0.9911226630210876,0.8646882217937286,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_03_20x.tif.frames,AL_right,0.9986920952796936,0.8463471531867981,1.1800029001329568,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_03_20x.tif.frames,CX,0.85693359375,0.9990417957305908,0.8577554987309932,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_03_20x.tif.frames,MB_left,0.995849609375,0.845891535282135,1.1772781353614663,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_03_20x.tif.frames,MB_right,0.854736328125,0.999436378479004,0.8552183475908529,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_03_20x.tif.frames,PI,0.8546317219734192,0.8459479212760925,1.0102651717427562,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_03_20x.tif.frames,SEG,0.99420166015625,0.6114879250526428,1.6258729231172626,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_48h_05_lowblowout.tif.frames,AL_left,0.898032009601593,0.917843759059906,0.9784148998533204,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_48h_05_lowblowout.tif.frames,AL_right,0.89736008644104,0.9176266193389891,0.977914183753139,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_48h_05_lowblowout.tif.frames,CX,0.8996200561523438,0.9172484278678894,0.9807812461924604,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_48h_05_lowblowout.tif.frames,MB_left,0.9002094864845276,0.8599728941917419,1.0467882099128285,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_48h_05_lowblowout.tif.frames,MB_right,0.8996689319610596,0.9160085916519164,0.982162110879997,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_48h_05_lowblowout.tif.frames,PI,0.8863655924797058,0.9160225987434388,0.9676241543555638,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_48h_05_lowblowout.tif.frames,SEG,0.8964439034461975,0.917416512966156,0.9771394898352652,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale6_20x_0001.tif.frames,AL_left,0.9983028173446656,0.5800131559371948,1.7211727132837036,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale6_20x_0001.tif.frames,AL_right,0.5779728293418884,0.3092770874500274,1.8687864468307127,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale6_20x_0001.tif.frames,CX,0.9974671006202698,0.625912070274353,1.5936217689220389,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale6_20x_0001.tif.frames,MB_left,0.5763872861862183,0.3793812096118927,1.5192826412669804,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale6_20x_0001.tif.frames,MB_right,0.9965627193450928,0.5797560811042786,1.7189344826653827,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale6_20x_0001.tif.frames,PI,0.987163782119751,0.5570537447929382,1.7721158709500973,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale6_20x_0001.tif.frames,SEG,0.2966690957546234,0.0586462914943695,5.058616464829766,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_03_lowblowout.tif.frames,AL_left,0.9069554805755616,0.9771262407302856,0.9281865973609716,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_03_lowblowout.tif.frames,AL_right,0.9030726552009584,0.9754576683044434,0.925793793564301,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_03_lowblowout.tif.frames,CX,0.9076249599456788,0.97362220287323,0.9322147309985448,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_03_lowblowout.tif.frames,MB_left,0.8177171349525452,0.8745350241661072,0.935030744746056,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_03_lowblowout.tif.frames,MB_right,0.909231662750244,0.8871538639068604,1.0248860989526185,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_03_lowblowout.tif.frames,PI,0.90802663564682,0.8874597549438477,1.0231750009940157,unknown,unknown,unknown,unknown,unknown
Stat7_M_PiezoModerate_48h_03_lowblowout.tif.frames,SEG,0.2724235951900482,0.223196342587471,1.2205558210851282,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale4_20x_0001.tif.frames,AL_left,0.8732538819313049,1.0,0.8732538819313049,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale4_20x_0001.tif.frames,AL_right,0.8701590895652771,0.9967527985572816,0.8729938765406644,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale4_20x_0001.tif.frames,CX,0.8730444312095642,0.9975584745407104,0.8751812084113925,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale4_20x_0001.tif.frames,MB_left,0.6188462972640991,0.99506813287735,0.62191349196827,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale4_20x_0001.tif.frames,MB_right,0.8636360168457031,0.9997192025184632,0.8638785917786281,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale4_20x_0001.tif.frames,PI,0.8688017129898071,0.999902367591858,0.8688865444755466,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale4_20x_0001.tif.frames,SEG,0.8694067001342773,0.99993896484375,0.8694597677470549,unknown,unknown,unknown,unknown,unknown
Draper_GFP_Bang_Test_07142023_SeriesA.tif.frames,AL_left,0.0,0.0,,unknown,unknown,draper,unknown,unknown
Draper_GFP_Bang_Test_07142023_SeriesA.tif.frames,AL_right,0.0,0.0,,unknown,unknown,draper,unknown,unknown
Draper_GFP_Bang_Test_07142023_SeriesA.tif.frames,CX,0.0,0.0,,unknown,unknown,draper,unknown,unknown
Draper_GFP_Bang_Test_07142023_SeriesA.tif.frames,MB_left,0.0,0.0,,unknown,unknown,draper,unknown,unknown
Draper_GFP_Bang_Test_07142023_SeriesA.tif.frames,MB_right,0.0,0.0,,unknown,unknown,draper,unknown,unknown
Draper_GFP_Bang_Test_07142023_SeriesA.tif.frames,PI,0.0,0.0,,unknown,unknown,draper,unknown,unknown
Draper_GFP_Bang_Test_07142023_SeriesA.tif.frames,SEG,0.0,0.0,,unknown,unknown,draper,unknown,unknown
Draper_M_PiezoModerate_48h_03_lowblowout.tif.frames,AL_left,0.4112988710403442,0.8549730777740479,0.4810664589710534,unknown,unknown,draper,unknown,unknown
Draper_M_PiezoModerate_48h_03_lowblowout.tif.frames,AL_right,0.8226677179336548,0.8095548152923584,1.0161976711071268,unknown,unknown,draper,unknown,unknown
Draper_M_PiezoModerate_48h_03_lowblowout.tif.frames,CX,0.819037914276123,0.9993460178375244,0.8195739009881998,unknown,unknown,draper,unknown,unknown
Draper_M_PiezoModerate_48h_03_lowblowout.tif.frames,MB_left,0.586230993270874,0.8541011214256287,0.6863718809926892,unknown,unknown,draper,unknown,unknown
Draper_M_PiezoModerate_48h_03_lowblowout.tif.frames,MB_right,0.7048985958099365,0.9980787634849548,0.7062554796263454,unknown,unknown,draper,unknown,unknown
Draper_M_PiezoModerate_48h_03_lowblowout.tif.frames,PI,0.822075366973877,0.9938816428184508,0.8271360809549058,unknown,unknown,draper,unknown,unknown
Draper_M_PiezoModerate_48h_03_lowblowout.tif.frames,SEG,0.8234971165657043,0.9033299088478088,0.9116238801569952,unknown,unknown,draper,unknown,unknown
2_18_26 TIMERXREPO2.25v1xFemale1_20x.tif.frames,AL_left,0.1991080641746521,0.017237339168787,11.550974441298496,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xFemale1_20x.tif.frames,AL_right,0.0995601043105125,0.017237339168787,5.775839492141212,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xFemale1_20x.tif.frames,CX,0.995388388633728,0.8781648278236389,1.1334869686145423,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xFemale1_20x.tif.frames,MB_left,0.9934742450714112,0.8767813444137573,1.1330923626524902,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xFemale1_20x.tif.frames,MB_right,0.198877140879631,0.017237339168787,11.537577750964802,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xFemale1_20x.tif.frames,PI,0.989615559577942,0.8789044618606567,1.1259648830123217,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xFemale1_20x.tif.frames,SEG,0.0995601043105125,0.017237339168787,5.775839492141212,unknown,unknown,unknown,unknown,unknown
Draper_M_PiezoModerate_48h_02_20x.tif.frames,AL_left,0.9995654821395874,0.8836184144020081,1.1312184828289789,unknown,unknown,draper,unknown,unknown
Draper_M_PiezoModerate_48h_02_20x.tif.frames,AL_right,0.8771716952323914,0.8839900493621826,0.9922868428952216,unknown,unknown,draper,unknown,unknown
Draper_M_PiezoModerate_48h_02_20x.tif.frames,CX,0.9974873065948486,0.92586350440979,1.0773589215299253,unknown,unknown,draper,unknown,unknown
Draper_M_PiezoModerate_48h_02_20x.tif.frames,MB_left,0.9521048069000244,0.9998141527175904,0.9522817858820188,unknown,unknown,draper,unknown,unknown
Draper_M_PiezoModerate_48h_02_20x.tif.frames,MB_right,0.928089678287506,0.8807788491249084,1.053714765300737,unknown,unknown,draper,unknown,unknown
Draper_M_PiezoModerate_48h_02_20x.tif.frames,PI,0.9991876482963562,0.9255184531211852,1.0795977594252513,unknown,unknown,draper,unknown,unknown
Draper_M_PiezoModerate_48h_02_20x.tif.frames,SEG,0.6428767442703247,0.5361539721488953,1.199052469374957,unknown,unknown,draper,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale2.tif.frames,AL_left,0.2563429176807403,0.3004277646541595,0.8532597444042234,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale2.tif.frames,AL_right,0.219039648771286,0.4133152663707733,0.5299577987878914,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale2.tif.frames,CX,0.1373980045318603,0.0609899200499057,2.2527985676884423,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale2.tif.frames,MB_left,0.0718400925397872,0.0367322154343128,1.9557789175078997,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale2.tif.frames,MB_right,0.0413937680423259,0.0124694146215915,3.3196239998828885,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale2.tif.frames,PI,0.1120915412902832,0.0861228927969932,1.3015301466301483,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale2.tif.frames,SEG,0.5819777250289917,1.0,0.5819777250289917,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_48h_03_lowblowout.tif.frames,AL_left,1.0,1.0,1.0,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_48h_03_lowblowout.tif.frames,AL_right,1.0,1.0,1.0,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_48h_03_lowblowout.tif.frames,CX,1.0,1.0,1.0,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_48h_03_lowblowout.tif.frames,MB_left,1.0,1.0,1.0,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_48h_03_lowblowout.tif.frames,MB_right,1.0,1.0,1.0,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_48h_03_lowblowout.tif.frames,PI,1.0,1.0,1.0,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_48h_03_lowblowout.tif.frames,SEG,1.0,1.0,1.0,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale2_30xCenteronly.tif.frames,AL_left,0.4996421933174133,0.999800145626068,0.4997420689557319,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale2_30xCenteronly.tif.frames,AL_right,0.4359689354896545,0.9840096235275269,0.4430535282030792,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale2_30xCenteronly.tif.frames,CX,0.7811777591705322,0.998423159122467,0.7824114976030044,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale2_30xCenteronly.tif.frames,MB_left,0.7775385975837708,0.6254035830497742,1.2432589429566612,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale2_30xCenteronly.tif.frames,MB_right,0.4983349740505218,0.9999000430107116,0.4983847910937466,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale2_30xCenteronly.tif.frames,PI,0.7811644077301025,0.6357584595680237,1.2287125652419588,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale2_30xCenteronly.tif.frames,SEG,0.0936454609036445,0.1941079944372177,0.4824400003469885,unknown,unknown,unknown,unknown,unknown
2026_03_06nsybxtimer_F_2_100x_AL.tif.frames,AL_left,0.5996678471565247,0.9786756038665771,0.6127340303440091,unknown,unknown,unknown,unknown,unknown
2026_03_06nsybxtimer_F_2_100x_AL.tif.frames,AL_right,0.8001636266708374,0.5614355802536011,1.42521004156773,unknown,unknown,unknown,unknown,unknown
2026_03_06nsybxtimer_F_2_100x_AL.tif.frames,CX,0.9965808391571044,0.9979485273361206,0.9986295002782688,unknown,unknown,unknown,unknown,unknown
2026_03_06nsybxtimer_F_2_100x_AL.tif.frames,MB_left,0.9987788796424866,0.9994632005691528,0.9993153115329544,unknown,unknown,unknown,unknown,unknown
2026_03_06nsybxtimer_F_2_100x_AL.tif.frames,MB_right,0.7994675636291504,0.9826118350028992,0.8136148325821778,unknown,unknown,unknown,unknown,unknown
2026_03_06nsybxtimer_F_2_100x_AL.tif.frames,PI,0.9987788796424866,0.9987826943397522,0.9999961806534222,unknown,unknown,unknown,unknown,unknown
2026_03_06nsybxtimer_F_2_100x_AL.tif.frames,SEG,0.7985151410102844,0.5610082149505615,1.4233573051700374,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale1_20x.tif.frames,AL_left,0.6669652462005615,0.50006103515625,1.3337676789637496,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale1_20x.tif.frames,AL_right,0.6624254584312439,0.50006103515625,1.324689211636458,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale1_20x.tif.frames,CX,0.9996742606163024,0.50006103515625,1.9991044899228,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale1_20x.tif.frames,MB_left,0.9961320161819458,0.50006103515625,1.9920208657543024,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale1_20x.tif.frames,MB_right,0.6653162837028503,0.50006103515625,1.330470156497925,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale1_20x.tif.frames,PI,0.9961320161819458,0.50006103515625,1.9920208657543024,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale1_20x.tif.frames,SEG,0.3335233330726623,0.50006103515625,0.6669652494888929,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale2_20xoptimized.tif.frames,AL_left,1.0,0.7523776292800903,1.3291197944798627,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale2_20xoptimized.tif.frames,AL_right,1.0,0.6923786997795105,1.444296308246415,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale2_20xoptimized.tif.frames,CX,1.0,0.7088308930397034,1.410773725890623,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale2_20xoptimized.tif.frames,MB_left,1.0,0.79128098487854,1.2637735761506994,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale2_20xoptimized.tif.frames,MB_right,1.0,0.6110588908195496,1.6365034778543264,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale2_20xoptimized.tif.frames,PI,1.0,0.8932278752326965,1.1195351463247696,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.25v1xMale2_20xoptimized.tif.frames,SEG,1.0,0.7345989942550659,1.3612869168355846,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale6_20x.tif.frames,AL_left,0.7498282790184021,0.7979829907417297,0.9396544634634788,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale6_20x.tif.frames,AL_right,0.5000534057617188,0.5964299440383911,0.8384109663842284,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale6_20x.tif.frames,CX,0.7499809265136719,0.7995946407318115,0.9379514172672144,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale6_20x.tif.frames,MB_left,0.7496604323387146,0.7992649674415588,0.9379373084977964,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale6_20x.tif.frames,MB_right,0.7488820552825928,0.5999340415000916,1.2482739826032667,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale6_20x.tif.frames,PI,0.7491872906684875,0.7992894053459167,0.9373166786118652,unknown,unknown,unknown,unknown,unknown
2_18_26 TIMERXREPO2.00v1xFemale6_20x.tif.frames,SEG,0.4982830584049225,0.3999926745891571,1.2457304597308487,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_24h_01_20x.tif.frames,AL_left,0.4791185557842254,0.7212706804275513,0.66427011215847,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_24h_01_20x.tif.frames,AL_right,0.4990324079990387,0.7085636258125305,0.704287363646114,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_24h_01_20x.tif.frames,CX,0.9352643489837646,0.7348562479019165,1.2727174214739714,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_24h_01_20x.tif.frames,MB_left,0.9524939060211182,0.7484912872314453,1.272551761483086,unknown,unknown,unknown,unknown,unknown
Stat7_F_PiezoModerate_24h_01_20x.tif.frames,MB_right,0.5113303065299988,0.6682029962539673,0.7652319869808768,unknown,unknown,unknown,unknown,unknown
